index,version,CompanyName,is_GAC,is_maserati,is_daihatsu,is_porsche,is_ds,is_smart,is_seres,is_cadillac,is_דודג',is_infinity,is_alfa-romeo,is_buick,is_sangiang,is_mini,is_dacia,is_landrover,is_volvo,is_chrysler,is_opel,is_isuzu,is_mercedes,is_lexus,is_audi,is_citroen,is_bmw,is_mitsubishi,is_subaru,is_ford,is_jeep,is_volkswagen,is_suzuki,is_peugeot,is_reno,is_tesla,is_nissan,is_chevrolet,is_mazda,is_skoda,is_MG,is_hyundai,is_siat,is_fiat,is_honda,is_kia,is_toyota,is_cupra,year,engine,engine_size,engine_type,current_mileage,hand,gearBox,color,original_onership,is_private_import,is_rented,is_leasing,is_company,is_private,next_test_in,annual_licensing_fee,car_length,size,large,small,mini,medium,price
2733,יונדאי טוסון 0PENSKY PLUS,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2018,1999 ליטר בנזין,1999,בנזין,119000,1,1,לבן,חברה,0,0,0,1,0,1,2019,447.5,medium,0,0,0,1,127000
1230,טויוטה קאמרי EXECUTIVE,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2007,2362 ליטר בנזין,2362,בנזין,172000,3,1,זהב,פרטית,0,0,0,0,1,10,1508,481.5,large,1,0,0,0,26900
205,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,1197 ליטר בנזין,1197,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,4,1235,359.5,mini,0,0,1,0,84000
1707,סקודה אוקטביה AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2019,1498 ליטר בנזין,1498,בנזין,201000,1,1,לבן,ליסינג,0,0,1,0,0,2,1811,467.0,medium,0,0,0,1,84000
71,פיג'ו 208 ACCESS,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1199 ליטר בנזין,1199,בנזין,94000,1,1,לבן,השכרה,0,1,0,0,0,11,1102,397.3,small,0,1,0,0,44000
1364,מאזדה 3 COMFORT,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,1496 ליטר בנזין,1496,בנזין,90800,1,1,לבן,פרטית,0,0,0,0,1,11,1424,458.5,medium,0,0,0,1,61500
1065,אאודי A3 EXECUTIVE,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,1395 ליטר בנזין,1395,בנזין,98000,2,1,לבן,פרטית,0,0,0,0,1,1,1693,445.6,medium,0,0,0,1,89000
2212,מאזדה 3,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,1998 ליטר בנזין,1998,בנזין,159000,3,1,שחור,פרטית,0,0,0,0,1,3,1584,458.5,medium,0,0,0,1,65000
863,מאזדה 3 COMFORT,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,1598 ליטר בנזין,1598,בנזין,152000,2,1,כסף מטלי,פרטית,0,0,0,0,1,11,1262,458.0,medium,0,0,0,1,29900
577,סיטרואן C3 SHINE,סיטרואן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1199 ליטר בנזין,1199,בנזין,123492,1,1,שחור,פרטית,0,0,0,0,1,1,1102,399.6,small,0,1,0,0,54900
911,סיאט איביזה REFERENCE,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2018,999 ליטר בנזין,999,בנזין,84473,2,1,לבן,פרטית,0,0,0,0,1,4,1102,405.9,small,0,1,0,0,74900
1226,אופל אסטרה GTC SPORT,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1364 ליטר בנזין,1364,בנזין,150000,2,1,אדום,פרטית,0,0,0,0,1,8,1584,446.6,medium,0,0,0,1,45999
296,סקודה סופרב EXCLUSIVE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1798 ליטר בנזין,1798,בנזין,84000,1,1,אפור מטל,פרטית,0,0,0,0,1,1,2563,486.1,large,1,0,0,0,130000
2748,רנו גראנד קופה INTENSE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1461 ליטר דיזל,1461,דיזל,170000,1,1,כסף מטלי,ליסינג,0,0,1,0,0,13,1604,463.2,medium,0,0,0,1,80000
2016,טויוטה C-HR HYBRID CHIC,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1798 ליטר בנזין,1798,בנזין,97000,1,1,כסוף כהה מטלי,פרטית,0,0,0,0,1,3,1835,436.0,medium,0,0,0,1,119900
854,רנו קליאו LIFE,רנו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1197 ליטר בנזין,1197,בנזין,142000,1,1,לבן,ליסינג,0,0,1,0,0,11,1102,406.3,small,0,1,0,0,39900
1169,סיאט ארונה FR PRO,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021,999 ליטר בנזין,999,בנזין,5000,1,1,לבן,פרטית,0,0,0,0,1,6,1811,413.8,small,0,1,0,0,139000
2969,קיה סטוניק URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1368 ליטר בנזין,1368,בנזין,24304,1,1,שחור,פרטית,0,0,0,0,1,6,1529,414.0,small,0,1,0,0,102900
1659,טויוטה פריוס ACTIVE,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020,1798 ליטר בנזין,1798,בנזין,44091,1,1,כסוף,ליסינג,0,0,1,0,0,9,2130,457.5,medium,0,0,0,1,123640
2202,סוזוקי בלנו GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1242 ליטר בנזין,1242,בנזין,141000,1,1,שחור,ליסינג,0,0,1,0,0,2,1102,399.5,small,0,1,0,0,57000
2596,סובארו XV CROSSTYLE,סובארו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1995 ליטר בנזין,1995,בנזין,0,1,1,שחור,פרטית,0,0,0,0,1,11,1811,486.1,large,1,0,0,0,164000
2874,פורד קוגה TREND,פורד,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,1596 ליטר בנזין,1596,בנזין,183000,1,1,כסף מטלי,פרטית,0,0,0,0,1,3,1693,452.4,medium,0,0,0,1,45000
47,סיאט ארונה FR,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,999 ליטר בנזין,999,בנזין,14370,1,1,כסוף מטאלי,פרטית,0,0,0,0,1,7,1529,413.8,small,0,1,0,0,119900
2791,מיצובישי אאוטלנדר INTENSE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1998 ליטר בנזין,1998,בנזין,59779,1,1,כסוף,ליסינג,0,0,1,0,0,10,2417,469.5,medium,0,0,0,1,160941
819,יונדאי סנטה פה LUXURY,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2011,2349 ליטר בנזין,2349,בנזין,180000,3,1,כחול מטל,פרטית,0,0,0,0,1,3,1508,466.0,medium,0,0,0,1,63900
2550,מאזדה 3 ACTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,1496 ליטר בנזין,1496,בנזין,145000,1,1,כסוף כהה,השכרה,0,1,0,0,0,5,1424,458.5,medium,0,0,0,1,55000
982,מאזדה CX-5 EXECUTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2017,1998 ליטר בנזין,1998,בנזין,120000,2,1,שחור מטלי,ליסינג,0,0,1,0,0,6,2019,455.0,medium,0,0,0,1,122000
411,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1580 ליטר בנזין,1580,בנזין,17041,1,1,לבן,פרטית,0,0,0,0,1,4,1811,435.5,medium,0,0,0,1,129900
1603,ב.מ.וו X5 XDRIVE45E M-SPORT,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2998 ליטר חשמל/בנזין,2998,חשמל/בנזין,0,1,1,אפור מטל,פרטית,0,0,0,0,1,10,4731,492.2,large,1,0,0,0,635000
302,מרצדס CLA קלאס,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1332 ליטר בנזין,1332,בנזין,10000,1,1,לבן,פרטית,0,0,0,0,1,3,4731,447.0,medium,0,0,0,1,299000
2902,אאודי TT COUPE DESIGN,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1984 ליטר בנזין,1984,בנזין,61000,2,1,שחור,פרטית,0,0,0,0,1,7,3366,417.7,small,0,1,0,0,217000
1495,יונדאי איוניק HYBRID PREMIUM,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1580 ליטר בנזין,1580,בנזין,99000,1,1,לבן,ליסינג,0,0,1,0,0,2,1811,447.0,medium,0,0,0,1,97000
505,קיה פיקנטו LX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1197 ליטר בנזין,1197,בנזין,0,1,1,לבן,פרטית,0,0,0,0,1,11,1235,529.5,large,1,0,0,0,89000
2043,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,1580 ליטר בנזין,1580,בנזין,58100,1,1,אפור,פרטית,0,0,0,0,1,2,1604,435.5,medium,0,0,0,1,122900
41,טויוטה C-HR HYBRID CHIC,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2018,1798 ליטר בנזין,1798,בנזין,84000,2,1,כסף מטלי,ליסינג,0,0,1,0,0,10,1835,436.0,medium,0,0,0,1,121000
2476,מאזדה 3,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011,1999 ליטר בנזין,1999,בנזין,178000,2,1,כסף,פרטית,0,0,0,0,1,2,1262,458.0,medium,0,0,0,1,31500
591,הונדה HR-V COMFORT,הונדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,1498 ליטר בנזין,1498,בנזין,80563,2,1,לבן,פרטית,0,0,0,0,1,6,1604,429.4,medium,0,0,0,1,86900
28,יונדאי טוסון ELITE,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2019,1999 ליטר בנזין,1999,בנזין,40000,1,1,אפור,פרטית,0,0,0,0,1,11,2019,448.0,medium,0,0,0,1,139000
756,קיה נירו EX,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,1580 ליטר בנזין,1580,בנזין,120137,1,1,לבן,פרטית,0,0,0,0,1,8,1604,435.5,medium,0,0,0,1,106900
1907,סוזוקי איגניס GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1242 ליטר בנזין,1242,בנזין,41411,1,1,אפור מטאלי,פרטית,0,0,0,0,1,4,1235,370.0,small,0,1,0,0,87900
2192,פיג'ו 3008 PREMIUM,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1598 ליטר בנזין,1598,בנזין,39000,1,1,זהב,פרטית,0,0,0,0,1,7,2019,444.7,medium,0,0,0,1,127000
589,שברולט טראקס LT LUX,שברולט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,1364 ליטר בנזין,1364,בנזין,27303,1,1,שחור,פרטית,0,0,0,0,1,3,1811,425.7,medium,0,0,0,1,109900
253,יונדאי I10 PRIME,יונדאי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2021,1197 ליטר בנזין,1197,בנזין,29600,1,1,אפור,ליסינג,0,0,1,0,0,11,1235,367.0,mini,0,0,1,0,74900
1795,אאודי A4 ADVANCED,אאודי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1984 ליטר בנזין,1984,בנזין,7000,1,1,שחור,פרטית,0,0,0,0,1,3,3366,476.2,large,1,0,0,0,235000
2195,מאזדה 3 COMFORT,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,1496 ליטר בנזין,1496,בנזין,150000,2,1,כחול,פרטית,0,0,0,0,1,6,1604,446.5,medium,0,0,0,1,72000
920,אופל אסטרה ברלינה ENJOY,אופל,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1598 ליטר דיזל,1598,דיזל,122611,1,1,לבן,פרטית,0,0,0,0,1,9,1604,465.8,medium,0,0,0,1,56900
407,ביואיק לקרוס CXL,ביואיק,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,3564 ליטר בנזין,3564,בנזין,220000,3,1,זהב מטאלי,פרטית,0,0,0,0,1,5,1508,500.1,large,1,0,0,0,32000
460,ג'יפ רנגלר GOLDEN EAGLE,ג'יפ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,3604 ליטר בנזין,3604,בנזין,27000,2,1,שחור,פרטית,0,0,0,0,1,11,3357,475.1,large,1,0,0,0,265000
535,פיאט 500 1.2 POP,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,1242 ליטר בנזין,1242,בנזין,128000,2,1,לבן,פרטית,0,0,0,0,1,6,985,355.0,mini,0,0,1,0,25000
776,סוזוקי ויטארה GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1373 ליטר בנזין,1373,בנזין,27000,1,1,כסף מטלי,פרטית,0,0,0,0,1,2,1811,417.5,small,0,1,0,0,129999
114,מאזדה CX-5 PREMIUM,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021,2488 ליטר בנזין,2488,בנזין,2000,1,1,כסף,פרטית,0,0,0,0,1,4,3366,455.0,medium,0,0,0,1,207000
1618,סקודה אוקטביה AMBITION,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1197 ליטר בנזין,1197,בנזין,60000,2,1,שחור,פרטית,0,0,0,0,1,11,1604,465.9,medium,0,0,0,1,84500
127,סוזוקי אלטו GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,996 ליטר בנזין,996,בנזין,185000,3,2,כחול בהיר,פרטית,0,0,0,0,1,1,880,350.0,mini,0,0,1,0,12500
404,סיאט איביזה ST STYLE,סיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2011,1197 ליטר בנזין,1197,בנזין,222000,4,1,שחור מטלי,פרטית,0,0,0,0,1,9,1074,405.2,small,0,1,0,0,25900
664,ב.מ.וו סדרה 3 318I S,ב.מ.וו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1499 ליטר בנזין,1499,בנזין,95000,3,1,שחור,פרטית,0,0,0,0,1,3,2563,463.3,medium,0,0,0,1,119900
2000,סיטרואן C4 פיקאסו COMFORT PK,סיטרואן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1598 ליטר בנזין,1598,בנזין,114288,1,1,לבן,השכרה,0,1,0,0,0,1,1604,442.8,medium,0,0,0,1,67078
2655,טויוטה קורולה SUN,טויוטה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,1598 ליטר בנזין,1598,בנזין,127000,2,1,לבן,ליסינג,0,0,1,0,0,5,1604,462.0,medium,0,0,0,1,75000
2584,פיג'ו 301 ACTIVE,פיג'ו,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1587 ליטר בנזין,1587,בנזין,135583,1,1,כחול,השכרה,0,1,0,0,0,1,1353,444.2,medium,0,0,0,1,43930
1746,פיאט 500 1.2 MY LOUNGE,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,1242 ליטר בנזין,1242,בנזין,66000,3,1,לבן,פרטית,0,0,0,0,1,9,1205,354.6,mini,0,0,1,0,42000
2526,פיאט דובלו קומבי 1.3 ACTIVE,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,1248 ליטר דיזל,1248,דיזל,209000,2,2,לבן,חברה,0,0,0,1,0,1,1424,439.0,medium,0,0,0,1,35000
1396,מרצדס E קלאס E250 AMG EDITION,מרצדס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1991 ליטר בנזין,1991,בנזין,119000,4,1,כסוף בהיר,פרטית,0,0,0,0,1,10,3357,470.3,large,1,0,0,0,185000
2417,מאזדה 6 EXECUTIVE,מאזדה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,1999 ליטר בנזין,1999,בנזין,190000,2,1,לבן,ליסינג,0,0,1,0,0,2,1693,475.5,large,1,0,0,0,37000
474,ניסאן מיקרה VISIA,ניסאן,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,1198 ליטר בנזין,1198,בנזין,150000,2,1,אפור כהה,פרטית,0,0,0,0,1,4,985,382.5,small,0,1,0,0,29000
969,סקודה אוקטביה STYLE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017,1395 ליטר בנזין,1395,בנזין,125000,2,1,כחול מטל,ליסינג,0,0,1,0,0,6,1604,467.0,medium,0,0,0,1,82000
1222,לקסוס CT 200H EXECUTIVE,לקסוס,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,1798 ליטר בנזין,1798,בנזין,72000,2,1,לבן,פרטית,0,0,0,0,1,1,2130,435.5,medium,0,0,0,1,112500
14,קיה ספורטז' URBAN,קיה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2019,1598 ליטר דיזל,1598,דיזל,131000,1,1,לבן,ליסינג,0,0,1,0,0,4,2130,448.5,medium,0,0,0,1,110000
2439,פיאט קובו ACTIVE,פיאט,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,1248 ליטר דיזל,1248,דיזל,135000,1,1,לבן,פרטית,0,0,0,0,1,2,1604,395.9,small,0,1,0,0,49000
873,סקודה אוקטביה AMBIENTE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,1197 ליטר בנזין,1197,בנזין,201000,6,1,פלטינה,ליסינג,0,0,1,0,0,6,1424,456.9,medium,0,0,0,1,24900
1438,סקודה אוקטביה AMBIENTE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011,1197 ליטר בנזין,1197,בנזין,277000,3,1,כסף כחלחל מטלי,ליסינג,0,0,1,0,0,2,1262,456.9,medium,0,0,0,1,28000
527,סוזוקי בלנו GLX,סוזוקי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,1242 ליטר בנזין,1242,בנזין,58000,3,1,לבן,פרטית,0,0,0,0,1,5,1102,399.5,small,0,1,0,0,54900
486,מיצובישי אאוטלנדר INSTYLE,מיצובישי,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,1998 ליטר בנזין,1998,בנזין,124000,1,1,אפור,ליסינג,0,0,1,0,0,1,2019,469.5,medium,0,0,0,1,125000
1426,סקודה אוקטביה ELEGANCE,סקודה,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2015,1197 ליטר בנזין,1197,בנזין,146000,2,1,אפור כהה,ליסינג,0,0,1,0,0,1,1424,465.9,medium,0,0,0,1,54500
